source_file,report_type,cable_id,pair,status,status_group,ckid,lp_status,svc_type,bp_clr,capr_ref,terminal,address,city,state,defect_type,raw_block
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1035,UNK,Review / assigned,,,,,,,,,,,! ! R! !1035! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1036,UNK,Review / assigned,,,,,,,,,,,! ! R! !1036! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1037,UNK,Review / assigned,,,,,,,,,,,! ! R! !1037! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1038,UNK,Review / assigned,,,,,,,,,,,! ! R! !1038! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1039,UNK,Review / assigned,,,,,,,,,,,! ! R! !1039! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1040,UNK,Review / assigned,,,,,,,,,,,! ! R! !1040! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1041,UNK,Review / assigned,,,,,,,,,,,! ! R! !1041! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1042,UNK,Review / assigned,,,,,,,,,,,! ! R! !1042! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1043,UNK,Review / assigned,,,,,,,,,,,! ! R! !1043! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1044,UNK,Review / assigned,,,,,,,,,,,! ! R! !1044! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1045,UNK,Review / assigned,,,,,,,,,,,! ! R! !1045! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1046,UNK,Review / assigned,,,,,,,,,,,! ! R! !1046! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1047,UNK,Review / assigned,,,,,,,,,,,! ! R! !1047! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1048,UNK,Review / assigned,,,,,,,,,,,! ! R! !1048! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1049,UNK,Review / assigned,,,,,,,,,,,! ! R! !1049! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1050,UNK,Review / assigned,,,,,,,,,,,! ! R! !1050! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1051,UNK,Review / assigned,,,,,,,,,,,! ! R! !1051! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1052,UNK,Review / assigned,,,,,,,,,,,! ! R! !1052! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1053,UNK,Review / assigned,,,,,,,,,,,! ! R! !1053! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1054,UNK,Review / assigned,,,,,,,,,,,! ! R! !1054! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1055,UNK,Review / assigned,,,,,,,,,,,! ! R! !1055! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1056,UNK,Review / assigned,,,,,,,,,,,! ! R! !1056! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1057,UNK,Review / assigned,,,,,,,,,,,! ! R! !1057! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1058,UNK,Review / assigned,,,,,,,,,,,! ! R! !1058! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1059,UNK,Review / assigned,,,,,,,,,,,! ! R! !1059! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1060,UNK,Review / assigned,,,,,,,,,,,! ! R! !1060! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1061,UNK,Review / assigned,,,,,,,,,,,! ! R! !1061! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1062,UNK,Review / assigned,,,,,,,,,,,! ! R! !1062! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1063,UNK,Review / assigned,,,,,,,,,,,! ! R! !1063! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1064,UNK,Review / assigned,,,,,,,,,,,! ! R! !1064! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1065,UNK,Review / assigned,,,,,,,,,,,! ! R! !1065! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1066,UNK,Review / assigned,,,,,,,,,,,! ! R! !1066! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1067,UNK,Review / assigned,,,,,,,,,,,! ! R! !1067! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1068,UNK,Review / assigned,,,,,,,,,,,! ! R! !1068! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1069,UNK,Review / assigned,,,,,,,,,,,! ! R! !1069! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1070,UNK,Review / assigned,,,,,,,,,,,! ! R! !1070! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1071,UNK,Review / assigned,,,,,,,,,,,! ! R! !1071! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1072,UNK,Review / assigned,,,,,,,,,,,! ! R! !1072! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1073,UNK,Review / assigned,,,,,,,,,,,! ! R! !1073! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1074,UNK,Review / assigned,,,,,,,,,,,! ! R! !1074! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1075,UNK,Review / assigned,,,,,,,,,,,! ! R! !1075! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1076,UNK,Review / assigned,,,,,,,,,,,! ! R! !1076! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1077,UNK,Review / assigned,,,,,,,,,,,! ! R! !1077! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1078,UNK,Review / assigned,,,,,,,,,,,! ! R! !1078! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1079,UNK,Review / assigned,,,,,,,,,,,! ! R! !1079! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1080,UNK,Review / assigned,,,,,,,,,,,! ! R! !1080! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1081,UNK,Review / assigned,,,,,,,,,,,! ! R! !1081! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1082,UNK,Review / assigned,,,,,,,,,,,! ! R! !1082! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1083,UNK,Review / assigned,,,,,,,,,,,! ! R! !1083! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1084,UNK,Review / assigned,,,,,,,,,,,! ! R! !1084! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1085,UNK,Review / assigned,,,,,,,,,,,! ! R! !1085! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1086,UNK,Review / assigned,,,,,,,,,,,! ! R! !1086! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1087,UNK,Review / assigned,,,,,,,,,,,! ! R! !1087! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1088,UNK,Review / assigned,,,,,,,,,,,! ! R! !1088! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1089,UNK,Review / assigned,,,,,,,,,,,! ! R! !1089! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1090,UNK,Review / assigned,,,,,,,,,,,! ! R! !1090! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1091,UNK,Review / assigned,,,,,,,,,,,! ! R! !1091! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1092,UNK,Review / assigned,,,,,,,,,,,! ! R! !1092! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1093,UNK,Review / assigned,,,,,,,,,,,! ! R! !1093! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1094,UNK,Review / assigned,,,,,,,,,,,! ! R! !1094! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1095,UNK,Review / assigned,,,,,,,,,,,! ! R! !1095! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1096,UNK,Review / assigned,,,,,,,,,,,! ! R! !1096! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1097,UNK,Review / assigned,,,,,,,,,,,! ! R! !1097! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1098,UNK,Review / assigned,,,,,,,,,,,! ! R! !1098! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1099,UNK,Review / assigned,,,,,,,,,,,! ! R! !1099! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1100,UNK,Review / assigned,,,,,,,,,,,! ! R! !1100! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1101,UNK,Review / assigned,,,,,,,,,,,! ! R! !1101! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1102,UNK,Review / assigned,,,,,,,,,,,! ! R! !1102! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1103,UNK,Review / assigned,,,,,,,,,,,! ! R! !1103! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1104,UNK,Review / assigned,,,,,,,,,,,! ! R! !1104! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1105,UNK,Review / assigned,,,,,,,,,,,! ! R! !1105! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1106,UNK,Review / assigned,,,,,,,,,,,! ! R! !1106! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1107,UNK,Review / assigned,,,,,,,,,,,! ! R! !1107! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1108,UNK,Review / assigned,,,,,,,,,,,! ! R! !1108! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1109,UNK,Review / assigned,,,,,,,,,,,! ! R! !1109! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1110,UNK,Review / assigned,,,,,,,,,,,! ! R! !1110! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1111,UNK,Review / assigned,,,,,,,,,,,! ! R! !1111! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1112,UNK,Review / assigned,,,,,,,,,,,! ! R! !1112! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1113,UNK,Review / assigned,,,,,,,,,,,! ! R! !1113! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1114,UNK,Review / assigned,,,,,,,,,,,! ! R! !1114! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1115,UNK,Review / assigned,,,,,,,,,,,! ! R! !1115! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1116,UNK,Review / assigned,,,,,,,,,,,! ! R! !1116! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1117,UNK,Review / assigned,,,,,,,,,,,! ! R! !1117! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1118,UNK,Review / assigned,,,,,,,,,,,! ! R! !1118! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1119,UNK,Review / assigned,,,,,,,,,,,! ! R! !1119! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1120,UNK,Review / assigned,,,,,,,,,,,! ! R! !1120! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1121,UNK,Review / assigned,,,,,,,,,,,! ! R! !1121! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1122,UNK,Review / assigned,,,,,,,,,,,! ! R! !1122! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1123,UNK,Review / assigned,,,,,,,,,,,! ! R! !1123! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1124,UNK,Review / assigned,,,,,,,,,,,! ! R! !1124! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1125,UNK,Review / assigned,,,,,,,,,,,! ! R! !1125! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1126,UNK,Review / assigned,,,,,,,,,,,! ! R! !1126! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1127,UNK,Review / assigned,,,,,,,,,,,! ! R! !1127! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1128,UNK,Review / assigned,,,,,,,,,,,! ! R! !1128! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1129,UNK,Review / assigned,,,,,,,,,,,! ! R! !1129! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1130,UNK,Review / assigned,,,,,,,,,,,! ! R! !1130! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1131,UNK,Review / assigned,,,,,,,,,,,! ! R! !1131! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1132,UNK,Review / assigned,,,,,,,,,,,! ! R! !1132! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1133,UNK,Review / assigned,,,,,,,,,,,! ! R! !1133! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1134,UNK,Review / assigned,,,,,,,,,,,! ! R! !1134! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1135,UNK,Review / assigned,,,,,,,,,,,! ! R! !1135! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1136,UNK,Review / assigned,,,,,,,,,,,! ! R! !1136! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1137,UNK,Review / assigned,,,,,,,,,,,! ! R! !1137! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1138,UNK,Review / assigned,,,,,,,,,,,! ! R! !1138! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1139,UNK,Review / assigned,,,,,,,,,,,! ! R! !1139! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1140,UNK,Review / assigned,,,,,,,,,,,! ! R! !1140! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1141,UNK,Review / assigned,,,,,,,,,,,! ! R! !1141! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1142,UNK,Review / assigned,,,,,,,,,,,! ! R! !1142! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1143,UNK,Review / assigned,,,,,,,,,,,! ! R! !1143! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1144,UNK,Review / assigned,,,,,,,,,,,! ! R! !1144! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1145,UNK,Review / assigned,,,,,,,,,,,! ! R! !1145! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1146,UNK,Review / assigned,,,,,,,,,,,! ! R! !1146! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1147,UNK,Review / assigned,,,,,,,,,,,! ! R! !1147! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1148,UNK,Review / assigned,,,,,,,,,,,! ! R! !1148! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1149,UNK,Review / assigned,,,,,,,,,,,! ! R! !1149! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1150,UNK,Review / assigned,,,,,,,,,,,! ! R! !1150! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1151,UNK,Review / assigned,,,,,,,,,,,! ! R! !1151! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1152,UNK,Review / assigned,,,,,,,,,,,! ! R! !1152! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1153,UNK,Review / assigned,,,,,,,,,,,! ! R! !1153! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1154,UNK,Review / assigned,,,,,,,,,,,! ! R! !1154! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1155,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! !1155! C! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1156,UNK,Review / assigned,,,,,,,,,,,! ! R! !1156! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1157,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! !1157! C! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1158,UNK,Review / assigned,,,,,,,,,,,! ! R! !1158! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1159,UNK,Review / assigned,,,,,,,,,,,! ! R! !1159! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1160,UNK,Review / assigned,,,,,,,,,,,! ! R! !1160! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1161,UNK,Review / assigned,,,,,,,,,,,! ! R! !1161! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1162,UNK,Review / assigned,,,,,,,,,,,! ! R! !1162! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1163,UNK,Review / assigned,,,,,,,,,,,! ! R! !1163! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1164,UNK,Review / assigned,,,,,,,,,,,! ! R! !1164! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1165,UNK,Review / assigned,,,,,,,,,,,! ! R! !1165! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1166,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! !1166! C! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1167,UNK,Review / assigned,,,,,,,,,,,! ! R! !1167! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1168,UNK,Review / assigned,,,,,,,,,,,! ! R! !1168! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1169,UNK,Review / assigned,,,,,,,,,,,! ! R! !1169! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1170,UNK,Review / assigned,,,,,,,,,,,! ! R! !1170! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1171,UNK,Review / assigned,,,,,,,,,,,! ! R! !1171! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1172,UNK,Review / assigned,,,,,,,,,,,! ! R! !1172! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1173,UNK,Review / assigned,,,,,,,,,,,! ! R! !1173! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1174,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! !1174! C! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1175,UNK,Review / assigned,,,,,,,,,,,! ! R! !1175! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,1176,UNK,Review / assigned,,,,,,,,,,,! ! R! !1176! *! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !
